OS_Threads,Execution_Time_sec,Points_per_Partition,Partitions,Time_Steps
8,                    3.895961276, 2000000,              50,                   50                   
8,                    3.898226925, 2000000,              50,                   50                   
8,                    3.897465181, 2000000,              50,                   50                   
8,                    3.88243056, 2500000,              40,                   50                   
8,                    3.898138602, 2500000,              40,                   50                   
8,                    3.891931316, 2500000,              40,                   50                   
8,                    3.8878384, 2500000,              40,                   50                   
8,                    3.898255429, 2500000,              40,                   50                   
8,                    3.886684185, 3125000,              32,                   50                   
8,                    3.899373599, 3125000,              32,                   50                   
8,                    3.889338986, 3125000,              32,                   50                   
8,                    3.889077149, 3125000,              32,                   50                   
8,                    3.893107804, 3125000,              32,                   50                   
8,                    3.902946743, 6250000,              16,                   50                   
8,                    3.890407432, 6250000,              16,                   50                   
8,                    3.882827939, 6250000,              16,                   50                   
8,                    3.900007201, 6250000,              16,                   50                   
8,                    3.895406559, 6250000,              16,                   50                   
8,                    3.839565723, 12500000,             8,                    50                   
8,                    3.854807692, 12500000,             8,                    50                   
8,                    3.859845068, 12500000,             8,                    50                   
8,                    3.843291764, 12500000,             8,                    50                   
8,                    3.850974514, 12500000,             8,                    50                   
8,                    3.893293164, 25000000,             4,                    50                   
8,                    3.86356971, 25000000,             4,                    50                   
8,                    3.895920153, 25000000,             4,                    50                   
8,                    3.87348385, 25000000,             4,                    50                   
8,                    3.89841087, 25000000,             4,                    50                   
8,                    4.480390652, 50000000,             2,                    50                   
8,                    4.481352199, 50000000,             2,                    50                   
8,                    4.482848896, 50000000,             2,                    50                   
8,                    4.481077806, 50000000,             2,                    50                   
8,                    4.48125847, 50000000,             2,                    50                   
8,                    7.228235224, 100000000,            1,                    50                   
8,                    6.952317486, 100000000,            1,                    50                   
8,                    6.983835587, 100000000,            1,                    50                   
8,                    7.198300218, 100000000,            1,                    50                   
8,                    6.960240252, 100000000,            1,                    50                   
