OS_Threads,Execution_Time_sec,Points_per_Partition,Partitions,Time_Steps
16,                   2.548129119, 78125,                1280,                 50                   
16,                   2.539563713, 78125,                1280,                 50                   
16,                   2.546939969, 78125,                1280,                 50                   
16,                   2.572454392, 78125,                1280,                 50                   
16,                   2.537772199, 78125,                1280,                 50                   
16,                   2.598131815, 80000,                1250,                 50                   
16,                   2.544142068, 80000,                1250,                 50                   
16,                   2.542043105, 80000,                1250,                 50                   
16,                   2.6014082, 80000,                1250,                 50                   
16,                   2.489368338, 80000,                1250,                 50                   
16,                   2.692766053, 100000,               1000,                 50                   
16,                   2.672254349, 100000,               1000,                 50                   
16,                   2.718544158, 100000,               1000,                 50                   
16,                   2.657362246, 100000,               1000,                 50                   
16,                   2.67772285, 100000,               1000,                 50                   
16,                   2.760973502, 125000,               800,                  50                   
16,                   2.8111426, 125000,               800,                  50                   
16,                   2.792947899, 125000,               800,                  50                   
16,                   2.791819838, 125000,               800,                  50                   
16,                   2.78228233, 125000,               800,                  50                   
16,                   2.904576835, 156250,               640,                  50                   
16,                   2.92617152, 156250,               640,                  50                   
16,                   2.949882884, 156250,               640,                  50                   
16,                   2.924839208, 156250,               640,                  50                   
16,                   2.93459356, 156250,               640,                  50                   
16,                   2.924592355, 160000,               625,                  50                   
16,                   2.962287725, 160000,               625,                  50                   
16,                   2.940756319, 160000,               625,                  50                   
16,                   2.891719545, 160000,               625,                  50                   
16,                   2.94415348, 160000,               625,                  50                   
16,                   2.850824279, 200000,               500,                  50                   
16,                   3.033605857, 200000,               500,                  50                   
16,                   3.001250582, 200000,               500,                  50                   
16,                   2.946380524, 200000,               500,                  50                   
16,                   2.832674311, 200000,               500,                  50                   
16,                   3.071150781, 250000,               400,                  50                   
16,                   3.043671854, 250000,               400,                  50                   
16,                   3.086766662, 250000,               400,                  50                   
16,                   2.969018886, 250000,               400,                  50                   
16,                   3.063766577, 250000,               400,                  50                   
16,                   3.259215695, 312500,               320,                  50                   
16,                   3.158439943, 312500,               320,                  50                   
16,                   3.24491159, 312500,               320,                  50                   
16,                   3.154321299, 312500,               320,                  50                   
16,                   3.046565548, 312500,               320,                  50                   
16,                   3.100443291, 390625,               256,                  50                   
16,                   3.120876535, 390625,               256,                  50                   
16,                   3.073297003, 390625,               256,                  50                   
16,                   3.031814364, 390625,               256,                  50                   
16,                   3.215590303, 390625,               256,                  50                   
16,                   3.141416125, 400000,               250,                  50                   
16,                   3.041362088, 400000,               250,                  50                   
16,                   2.981443218, 400000,               250,                  50                   
16,                   3.022808917, 400000,               250,                  50                   
16,                   3.083008829, 400000,               250,                  50                   
16,                   3.172693044, 500000,               200,                  50                   
16,                   3.191766262, 500000,               200,                  50                   
16,                   3.081430514, 500000,               200,                  50                   
16,                   3.151702456, 500000,               200,                  50                   
16,                   3.329656246, 500000,               200,                  50                   
16,                   3.074372057, 625000,               160,                  50                   
16,                   2.972590817, 625000,               160,                  50                   
16,                   3.100625114, 625000,               160,                  50                   
16,                   3.063573101, 625000,               160,                  50                   
16,                   3.1466433, 625000,               160,                  50                   
16,                   3.125834329, 781250,               128,                  50                   
16,                   3.184016664, 781250,               128,                  50                   
16,                   3.117016542, 781250,               128,                  50                   
16,                   2.96474441, 781250,               128,                  50                   
16,                   3.015743001, 781250,               128,                  50                   
16,                   3.063052968, 800000,               125,                  50                   
16,                   3.246798176, 800000,               125,                  50                   
16,                   3.116653439, 800000,               125,                  50                   
16,                   3.267956711, 800000,               125,                  50                   
16,                   3.169110871, 800000,               125,                  50                   
16,                   2.974580746, 1000000,              100,                  50                   
16,                   3.01776587, 1000000,              100,                  50                   
16,                   3.217948509, 1000000,              100,                  50                   
16,                   3.069291011, 1000000,              100,                  50                   
16,                   3.103630513, 1000000,              100,                  50                   
16,                   3.334417202, 1250000,              80,                   50                   
16,                   3.196723221, 1250000,              80,                   50                   
16,                   3.288685819, 1250000,              80,                   50                   
16,                   3.356254662, 1250000,              80,                   50                   
16,                   2.862515453, 1250000,              80,                   50                   
16,                   2.991637026, 1562500,              64,                   50                   
16,                   3.098626812, 1562500,              64,                   50                   
16,                   3.095647219, 1562500,              64,                   50                   
16,                   3.179399026, 1562500,              64,                   50                   
16,                   3.341348633, 1562500,              64,                   50                   
16,                   3.220120717, 2000000,              50,                   50                   
16,                   3.198764542, 2000000,              50,                   50                   
16,                   2.826438898, 2000000,              50,                   50                   
16,                   3.03982849, 2000000,              50,                   50                   
16,                   3.061002464, 2000000,              50,                   50                   
16,                   3.174623541, 2500000,              40,                   50                   
16,                   2.902771623, 2500000,              40,                   50                   
16,                   3.125825493, 2500000,              40,                   50                   
16,                   3.033023755, 2500000,              40,                   50                   
16,                   3.312004485, 2500000,              40,                   50                   
16,                   3.074683729, 3125000,              32,                   50                   
16,                   2.718429523, 3125000,              32,                   50                   
16,                   3.178319528, 3125000,              32,                   50                   
16,                   3.056453827, 3125000,              32,                   50                   
16,                   3.039671098, 3125000,              32,                   50                   
16,                   3.124318221, 6250000,              16,                   50                   
16,                   3.045158568, 6250000,              16,                   50                   
16,                   3.0510328, 6250000,              16,                   50                   
16,                   3.042471425, 6250000,              16,                   50                   
16,                   3.048310225, 6250000,              16,                   50                   
16,                   2.946426499, 12500000,             8,                    50                   
16,                   3.760618534, 12500000,             8,                    50                   
16,                   3.202259115, 12500000,             8,                    50                   
16,                   3.716432286, 12500000,             8,                    50                   
16,                   3.300144753, 12500000,             8,                    50                   
16,                   4.322289416, 25000000,             4,                    50                   
16,                   4.049053502, 25000000,             4,                    50                   
16,                   3.65561576, 25000000,             4,                    50                   
16,                   3.635508653, 25000000,             4,                    50                   
16,                   3.94914388, 25000000,             4,                    50                   
16,                   4.32602383, 50000000,             2,                    50                   
16,                   5.186499745, 50000000,             2,                    50                   
16,                   5.17509265, 50000000,             2,                    50                   
16,                   5.153169927, 50000000,             2,                    50                   
16,                   4.273652569, 50000000,             2,                    50                   
16,                   7.617361697, 100000000,            1,                    50                   
16,                   7.706412671, 100000000,            1,                    50                   
16,                   7.853358591, 100000000,            1,                    50                   
16,                   8.937058685, 100000000,            1,                    50                   
16,                   8.895572386, 100000000,            1,                    50                   
