OS_Threads,Execution_Time_sec,Points_per_Partition,Partitions,Time_Steps
8,                    3.909637849, 390625,               256,                  50                   
8,                    3.906651714, 400000,               250,                  50                   
8,                    3.89812556, 400000,               250,                  50                   
8,                    3.907338497, 400000,               250,                  50                   
8,                    3.91146299, 400000,               250,                  50                   
8,                    3.909026275, 400000,               250,                  50                   
8,                    3.907201172, 500000,               200,                  50                   
8,                    3.909165267, 500000,               200,                  50                   
8,                    3.906902217, 500000,               200,                  50                   
8,                    3.904922119, 500000,               200,                  50                   
8,                    3.905541467, 500000,               200,                  50                   
8,                    3.899871418, 625000,               160,                  50                   
8,                    3.903202544, 625000,               160,                  50                   
8,                    3.901949119, 625000,               160,                  50                   
8,                    3.903896134, 625000,               160,                  50                   
8,                    3.902239843, 625000,               160,                  50                   
8,                    3.901753748, 781250,               128,                  50                   
8,                    3.89754938, 781250,               128,                  50                   
8,                    3.896176696, 781250,               128,                  50                   
8,                    3.901033553, 781250,               128,                  50                   
8,                    3.896762433, 781250,               128,                  50                   
8,                    3.900509848, 800000,               125,                  50                   
8,                    3.89887313, 800000,               125,                  50                   
8,                    3.897954482, 800000,               125,                  50                   
8,                    3.888287403, 800000,               125,                  50                   
8,                    3.90199433, 800000,               125,                  50                   
8,                    3.886273091, 1000000,              100,                  50                   
8,                    3.893839721, 1000000,              100,                  50                   
8,                    3.896193322, 1000000,              100,                  50                   
8,                    3.883989727, 1000000,              100,                  50                   
8,                    3.889620313, 1000000,              100,                  50                   
8,                    3.883265038, 1250000,              80,                   50                   
8,                    3.896355198, 1250000,              80,                   50                   
8,                    3.897249038, 1250000,              80,                   50                   
8,                    3.894758039, 1250000,              80,                   50                   
8,                    3.884113929, 1250000,              80,                   50                   
8,                    3.886653866, 1562500,              64,                   50                   
8,                    3.893831389, 1562500,              64,                   50                   
8,                    3.883770871, 1562500,              64,                   50                   
8,                    3.881370138, 1562500,              64,                   50                   
8,                    3.881888626, 1562500,              64,                   50                   
8,                    3.87778962, 2000000,              50,                   50                   
8,                    3.880373793, 2000000,              50,                   50                   
8,                    3.895457903, 2000000,              50,                   50                   
8,                    3.885280635, 2000000,              50,                   50                   
8,                    3.894985564, 2000000,              50,                   50                   
8,                    3.891451983, 2500000,              40,                   50                   
8,                    3.891241244, 2500000,              40,                   50                   
8,                    3.877725799, 2500000,              40,                   50                   
8,                    3.892570627, 2500000,              40,                   50                   
8,                    3.892758507, 2500000,              40,                   50                   
8,                    3.874126543, 3125000,              32,                   50                   
8,                    3.882074327, 3125000,              32,                   50                   
8,                    3.880016194, 3125000,              32,                   50                   
8,                    3.886717408, 3125000,              32,                   50                   
8,                    3.893708392, 3125000,              32,                   50                   
8,                    3.89126072, 6250000,              16,                   50                   
8,                    3.891707365, 6250000,              16,                   50                   
8,                    3.892747623, 6250000,              16,                   50                   
8,                    3.890829522, 6250000,              16,                   50                   
8,                    3.893309215, 6250000,              16,                   50                   
8,                    3.844797596, 12500000,             8,                    50                   
8,                    3.848221752, 12500000,             8,                    50                   
8,                    3.845207461, 12500000,             8,                    50                   
8,                    3.859954992, 12500000,             8,                    50                   
8,                    3.832219406, 12500000,             8,                    50                   
8,                    3.876313195, 25000000,             4,                    50                   
8,                    3.848926166, 25000000,             4,                    50                   
8,                    3.877488724, 25000000,             4,                    50                   
8,                    3.90179771, 25000000,             4,                    50                   
8,                    3.90044646, 25000000,             4,                    50                   
8,                    4.489833449, 50000000,             2,                    50                   
8,                    4.48660029, 50000000,             2,                    50                   
8,                    4.486508685, 50000000,             2,                    50                   
8,                    4.473216879, 50000000,             2,                    50                   
8,                    4.476351894, 50000000,             2,                    50                   
8,                    6.986870061, 100000000,            1,                    50                   
8,                    6.971606307, 100000000,            1,                    50                   
8,                    6.99186204, 100000000,            1,                    50                   
8,                    6.972578909, 100000000,            1,                    50                   
8,                    6.999768679, 100000000,            1,                    50                   
